DATA LENGTH(steps) :
2489
STEP LENGTH(sec) :
0.005000

PCz,         PEL_Q0,      PEL_Q1,      PEL_Q2,      PEL_Q3,      WST,         RSP,         RSR,         RSY,         REP,         REY,         LSP,         LSR,         LSY,         LEP,         LEY,         PCzp,        wPELx,       wPELy,       wPELz,       WSTp,        RSPp,        RSRp,        RSYp,        REPp,        REYp,        LSPp,        LSRp,        LSYp,        LEPp,        LEYp,        PCzpp,       WSTpp,       RSPpp,       RSRpp,       RSYpp,       REPpp,       REYpp,       LSPpp,       LSRpp,       LSYpp,       LEPpp,       LEYpp
0.627294     0.995160     -0.005750    -0.034619    0.091790     0.046697     -2.530180    -0.327664    1.288949     -0.802579    0.468634     -2.434245    0.775415     -0.982186    -0.639292    -0.318021    -0.052277    0.228124     -0.141292    0.547865     0.389292     1.170813     0.924876     1.097378     -1.744308    0.571185     1.518977     1.348623     0.747472     1.018742     0.709706     0.004400     -0.860445    2.865692     -10.016022   -3.032362    -0.637096    -6.793389    7.205697     -5.587536    -7.991546    -6.979211    -13.757750  
0.627033     0.995024     -0.005166    -0.035033    0.093129     0.048632     -2.524290    -0.323165    1.294398     -0.811308    0.471405     -2.426560    0.782088     -0.978548    -0.634286    -0.314644    -0.052214    0.229022     -0.143266    0.546311     0.384915     1.184202     0.874411     1.081548     -1.746230    0.536336     1.553498     1.319908     0.706887     0.983131     0.641553     0.020868     -0.890340    2.489832     -10.170037   -3.299489    -0.131562    -7.146321    6.602606     -5.898603    -8.242798    -7.265065    -13.503312  
0.626772     0.994886     -0.004581    -0.035453    0.094464     0.050546     -2.518338    -0.318920    1.299764     -0.820041    0.473997     -2.418710    0.788614     -0.975117    -0.629461    -0.311605    -0.052073    0.229498     -0.144967    0.544395     0.380267     1.195700     0.823252     1.064477     -1.745433    0.499824     1.584914     1.289716     0.665231     0.946188     0.575278     0.035502     -0.969071    2.109363     -10.293720   -3.529241    0.450240     -7.458522    5.963936     -6.178008    -8.419568    -7.512186    -13.006481  
0.626512     0.994747     -0.003996    -0.035875    0.095793     0.052435     -2.512333    -0.314932    1.305043     -0.828762    0.476403     -2.410711    0.794985     -0.971896    -0.624824    -0.308891    -0.051855    0.229377     -0.146463    0.542214     0.375219     1.205285     0.771494     1.046284     -1.741680    0.461803     1.613073     1.258159     0.622797     0.908081     0.511759     0.051680     -1.049848    1.724798     -10.409288   -3.747997    1.051137     -7.749928    5.299638     -6.445007    -8.553883    -7.730763    -12.401463  
0.626253     0.994605     -0.003413    -0.036302    0.097117     0.054298     -2.506285    -0.311205    1.310227     -0.837458    0.478615     -2.402579    0.801196     -0.968889    -0.620380    -0.306488    -0.051553    0.228676     -0.147741    0.539686     0.369870     1.212918     0.719164     1.027013     -1.734922    0.422431     1.637743     1.225311     0.579930     0.869069     0.451740     0.068906     -1.089974    1.328460     -10.522729   -3.960150    1.652142     -7.998880    4.568411     -6.694045    -8.592855    -7.873898    -11.606090  
0.625996     0.994462     -0.002833    -0.036730    0.098433     0.056134     -2.500204    -0.307740    1.315313     -0.846112    0.480628     -2.394333    0.807239     -0.966096    -0.616133    -0.304374    -0.051168    0.227467     -0.148775    0.536700     0.364346     1.218575     0.666290     1.006680     -1.725137    0.381917     1.658699     1.191243     0.536968     0.829425     0.395910     0.085353     -1.119473    0.934124     -10.627030   -4.173012    2.261750     -8.206722    3.813949     -6.933052    -8.591830    -7.983810    -10.725798  
0.625742     0.994317     -0.002257    -0.037161    0.099741     0.057941     -2.494100    -0.304542    1.320294     -0.854709    0.482435     -2.385992    0.813108     -0.963519    -0.612086    -0.302528    -0.050701    0.225852     -0.149567    0.533217     0.358680     1.222309     0.612980     0.985259     -1.712218    0.340668     1.675818     1.156036     0.494174     0.789375     0.344855     0.101140     -1.147121    0.559569     -10.696904   -4.395317    2.905661     -8.292570    3.033475     -7.149896    -8.526154    -8.036272    -9.696187   
0.625489     0.994170     -0.001686    -0.037593    0.101040     0.059720     -2.487981    -0.301611    1.325165     -0.863234    0.484034     -2.377575    0.818799     -0.961155    -0.608239    -0.300925    -0.050157    0.223899     -0.150130    0.529234     0.352867     1.224171     0.559346     0.962762     -1.696044    0.299100     1.688988     1.119777     0.451775     0.749139     0.299090     0.116805     -1.178130    0.185027     -10.756543   -4.603863    3.564011     -8.334799    2.234498     -7.353691    -8.433227    -8.057859    -8.609855   
0.625240     0.994023     -0.001120    -0.038025    0.102329     0.061470     -2.481858    -0.298948    1.329922     -0.871669    0.485426     -2.369102    0.824306     -0.959001    -0.604594    -0.299538    -0.049534    0.221503     -0.150468    0.524815     0.346860     1.224110     0.505431     0.939382     -1.676520    0.257452     1.698043     1.082574     0.409952     0.708961     0.258950     0.132355     -1.224433    -0.209241    -10.809671   -4.747939    4.245812     -8.324548    1.387514     -7.527451    -8.295942    -8.013398    -7.445956   
0.624994     0.993875     -0.000562    -0.038457    0.103606     0.063189     -2.475740    -0.296556    1.334559     -0.879999    0.486609     -2.360595    0.829625     -0.957055    -0.601150    -0.298336    -0.048833    0.218571     -0.150586    0.520001     0.340640     1.222076     0.451278     0.915325     -1.653577    0.215954     1.702845     1.044539     0.368901     0.669061     0.224671     0.147748     -1.263777    -0.604404    -10.851173   -4.874969    4.931244     -8.274491    0.533369     -7.686512    -8.124671    -7.946854    -6.265767   
0.624752     0.993725     -0.000012    -0.038888    0.104870     0.064876     -2.469637    -0.294436    1.339075     -0.888205    0.487585     -2.352074    0.834751     -0.955312    -0.597904    -0.297291    -0.048057    0.215232     -0.150491    0.514665     0.334330     1.218106     0.397019     0.890642     -1.627229    0.174973     1.703425     1.005781     0.328934     0.629548     0.196262     0.162727     -1.259989    -0.983420    -10.852679   -4.998290    5.607749     -8.117688    -0.301415    -7.816811    -7.861815    -7.858027    -5.097993   
0.624514     0.993575     0.000529     -0.039317    0.106121     0.066532     -2.463559    -0.292586    1.343466     -0.896271    0.488359     -2.343560    0.839682     -0.953766    -0.594854    -0.296373    -0.047210    0.211616     -0.150187    0.508687     0.328049     1.212279     0.342783     0.865321     -1.597511    0.134877     1.699822     0.966412     0.290327     0.590523     0.173668     0.176373     -1.252574    -1.347620    -10.841776   -5.130103    6.279707     -7.920877    -1.139773    -7.930588    -7.581331    -7.752146    -3.939515   
0.624280     0.993425     0.001059     -0.039745    0.107356     0.068157     -2.457514    -0.291008    1.347728     -0.904180    0.488934     -2.335076    0.844415     -0.952409    -0.591998    -0.295554    -0.046296    0.207640     -0.149686    0.502130     0.321733     1.204738     0.288625     0.839246     -1.564456    0.095898     1.691943     0.926568     0.253068     0.552142     0.156805     0.189216     -1.273778    -1.668706    -10.821229   -5.299586    6.942408     -7.670776    -2.011787    -8.007037    -7.321924    -7.600335    -2.805806   
0.624051     0.993275     0.001579     -0.040170    0.108575     0.069750     -2.451512    -0.289700    1.351858     -0.911916    0.489318     -2.326641    0.848948     -0.951235    -0.589333    -0.294805    -0.045315    0.203217     -0.148996    0.495070     0.315315     1.195600     0.234590     0.812374     -1.528081    0.058266     1.679715     0.886370     0.217115     0.514558     0.145526     0.203146     -1.293270    -1.986361    -10.792895   -5.449475    7.607340     -7.382010    -2.879577    -8.072368    -7.059608    -7.433257    -1.705763   
0.623827     0.993125     0.002087     -0.040591    0.109775     0.071310     -2.445558    -0.288662    1.355852     -0.919461    0.489517     -2.318278    0.853279     -0.950238    -0.586853    -0.294099    -0.044263    0.198454     -0.148121    0.487462     0.308889     1.184801     0.180750     0.785042     -1.488337    0.022331     1.663274     0.845863     0.182554     0.477847     0.139472     0.217601     -1.277296    -2.333407    -10.743050   -5.483315    8.290447     -6.991874    -3.696815    -8.130553    -6.764581    -7.251036    -0.715614   
0.623608     0.992975     0.002582     -0.041009    0.110957     0.072839     -2.439663    -0.287892    1.359709     -0.926799    0.489541     -2.310008    0.857407     -0.949410    -0.584554    -0.293411    -0.043142    0.193471     -0.147062    0.479245     0.302552     1.172289     0.127196     0.757570     -1.445212    -0.011584    1.642782     0.805104     0.149479     0.442058     0.138191     0.230594     -1.257622    -2.671332    -10.678425   -5.505336    8.959284     -6.574262    -4.499690    -8.172802    -6.465572    -7.064627    0.203066    
0.623395     0.992827     0.003064     -0.041423    0.112117     0.074336     -2.433835    -0.287390    1.363428     -0.933913    0.489401     -2.301851    0.861330     -0.948743    -0.582432    -0.292717    -0.041960    0.188249     -0.145817    0.470426     0.296261     1.158252     0.074060     0.729816     -1.398932    -0.043390    1.618294     0.764276     0.117856     0.407205     0.141063     0.242420     -1.258612    -2.943388    -10.576190   -5.596130    9.552861     -6.148115    -5.295665    -8.158449    -6.183348    -6.876610    0.945767    
0.623188     0.992679     0.003533     -0.041831    0.113255     0.075801     -2.428081    -0.287152    1.367007     -0.940789    0.489107     -2.293825    0.865050     -0.948231    -0.580482    -0.292000    -0.040718    0.182740     -0.144388    0.461023     0.289966     1.142900     0.021454     0.701606     -1.349742    -0.073009    1.589877     0.723553     0.087618     0.373284     0.147452     0.254159     -1.259585    -3.197528    -10.466125   -5.688139    10.123297    -5.699647    -6.071042    -8.130789    -5.911991    -6.691780    1.609985    
0.622988     0.992532     0.003986     -0.042235    0.114370     0.077235     -2.422406    -0.287175    1.370444     -0.947411    0.488671     -2.285952    0.868566     -0.947867    -0.578699    -0.291242    -0.039418    0.176927     -0.142800    0.451048     0.283717     1.126291     -0.030617    0.673095     -1.297742    -0.100185    1.557772     0.682960     0.058670     0.340251     0.156818     0.266032     -1.239820    -3.445877    -10.362355   -5.716230    10.676427    -5.170430    -6.770929    -8.106497    -5.667317    -6.521309    2.136246    
0.622794     0.992387     0.004424     -0.042632    0.115459     0.078638     -2.416818    -0.287458    1.373738     -0.953766    0.488105     -2.278248    0.871879     -0.947644    -0.577080    -0.290432    -0.038056    0.170815     -0.141077    0.440498     0.277579     1.108475     -0.082147    0.644465     -1.243016    -0.124644    1.522236     0.642511     0.030882     0.308045     0.168573     0.278804     -1.215580    -3.680892    -10.249544   -5.735799    11.214097    -4.613419    -7.443596    -8.072920    -5.447820    -6.361021    2.565697    
0.622607     0.992244     0.004846     -0.043023    0.116522     0.080011     -2.411322    -0.287997    1.376888     -0.959841    0.487424     -2.270729    0.874991     -0.947558    -0.575619    -0.289557    -0.036630    0.164472     -0.139208    0.429344     0.271554     1.089601     -0.133006    0.615662     -1.185713    -0.146243    1.483420     0.602332     0.004007     0.276575     0.181852     0.291577     -1.194177    -3.868362    -10.094276   -5.785197    11.707235    -4.025984    -8.082869    -7.998828    -5.302348    -6.227108    2.745866    
0.622428     0.992103     0.005251     -0.043408    0.117557     0.081354     -2.405922    -0.288788    1.379894     -0.965623    0.486643     -2.263413    0.877902     -0.947604    -0.574314    -0.288613    -0.035148    0.157966     -0.137181    0.417572     0.265635     1.069832     -0.183071    0.586632     -1.126026    -0.164941    1.441514     0.562547     -0.022163    0.245721     0.195747     0.301158     -1.173477    -4.039319    -9.931696    -5.826909    12.167631    -3.453446    -8.679630    -7.915098    -5.165582    -6.114654    2.812364    
0.622256     0.991965     0.005640     -0.043786    0.118563     0.082667     -2.400623    -0.289828    1.382755     -0.971101    0.485775     -2.256314    0.880616     -0.947780    -0.573162    -0.287599    -0.033623    0.151312     -0.135013    0.405244     0.259819     1.049254     -0.232356    0.557545     -1.064252    -0.181002    1.396965     0.523176     -0.047551    0.215280     0.209462     0.308930     -1.152751    -4.191764    -9.782323    -5.808051    12.541595    -2.970928    -9.139740    -7.833332    -4.989615    -6.061660    2.673465    
