0 X(value) Y(value) Z(value) 
22.3797 -0.726948 3.68091 5.31056 
22.3847 -0.726948 3.68091 5.30779 
22.3897 -0.726948 3.68091 5.30595 
22.3948 -0.726948 3.68091 5.30322 
22.3997 -0.726948 3.68091 5.30134 
22.4048 -0.726948 3.68091 5.29863 
22.4097 -0.726948 3.68091 5.29677 
22.4148 -0.726948 3.68091 5.29406 
22.4197 -0.726948 3.68091 5.29221 
22.4248 -0.726948 3.68091 5.28952 
22.4297 -0.726948 3.68091 5.2877 
22.4348 -0.726948 3.68091 5.28499 
22.4397 -0.726948 3.68091 5.28317 
22.4448 -0.726948 3.68091 5.28049 
22.4497 -0.726948 3.68091 5.27869 
22.4548 -0.726948 3.68091 5.276 
22.4597 -0.726948 3.68091 5.2742 
22.4648 -0.726948 3.68091 5.27155 
22.4697 -0.726948 3.68091 5.26976 
22.4747 -0.726948 3.68091 5.26711 
22.4797 -0.726948 3.68091 5.26534 
22.4847 -0.726948 3.68091 5.26267 
22.4897 -0.726948 3.68091 5.26093 
22.4948 -0.726948 3.68091 5.25831 
22.4997 -0.726948 3.68091 5.25655 
22.5047 -0.726948 3.68091 5.25394 
22.5097 -0.726948 3.68091 5.25218 
22.5147 -0.726948 3.68091 5.24961 
22.5197 -0.726948 3.68091 5.24784 
22.5247 -0.726948 3.68091 5.24527 
22.5297 -0.726948 3.68091 5.24354 
22.5347 -0.726948 3.68091 5.241 
22.5397 -0.726948 3.68091 5.23926 
22.5447 -0.726948 3.68091 5.23674 
22.5497 -0.726948 3.68091 5.23503 
22.5548 -0.726948 3.68091 5.2325 
22.5597 -0.726948 3.68091 5.2308 
22.5647 -0.726948 3.68091 5.22829 
22.5697 -0.726948 3.68091 5.22658 
22.5747 -0.726948 3.68091 5.22411 
22.5797 -0.726948 3.68091 5.22241 
22.5848 -0.726948 3.68091 5.21995 
22.5897 -0.726948 3.68091 5.21827 
22.5948 -0.726948 3.68091 5.21582 
22.5997 -0.726948 3.68091 5.21415 
22.6048 -0.726948 3.68091 5.21173 
22.6097 -0.726948 3.68091 5.21009 
22.6148 -0.726948 3.68091 5.20765 
22.6197 -0.726948 3.68091 5.20601 
22.6248 -0.726948 3.68091 5.2036 
22.6297 -0.726948 3.68091 5.20198 
22.6348 -0.726948 3.68091 5.1996 
22.6397 -0.726948 3.68091 5.19797 
22.6447 -0.726948 3.68091 5.19561 
22.6497 -0.726948 3.68091 5.194 
22.6548 -0.726948 3.68091 5.19167 
22.6597 -0.726948 3.68091 5.19008 
22.6647 -0.726948 3.68091 5.18775 
22.6697 -0.726948 3.68091 5.18618 
22.6748 -0.726948 3.68091 5.18385 
22.6797 -0.726948 3.68091 5.1823 
22.6847 -0.726948 3.68091 5.18 
22.6897 -0.726948 3.68091 5.17846 
22.6948 -0.726948 3.68091 5.17616 
22.6997 -0.726948 3.68091 5.17464 
22.7047 -0.726948 3.68091 5.17237 
22.7097 -0.726948 3.68091 5.17084 
22.7147 -0.726948 3.68091 5.16861 
22.7197 -0.726948 3.68091 5.16709 
22.7247 -0.726948 3.68091 5.16489 
22.7297 -0.726948 3.68091 5.1634 
22.7347 -0.726948 3.68091 5.1612 
22.7397 -0.726948 3.68091 5.15969 
22.7447 -0.726948 3.68091 5.15753 
22.7497 -0.726948 3.68091 5.15605 
22.7547 -0.726948 3.68091 5.15391 
22.7597 -0.726948 3.68091 5.15244 
22.7647 -0.726948 3.68091 5.15032 
22.7697 -0.726948 3.68091 5.14886 
22.7747 -0.726948 3.68091 5.14676 
22.7797 -0.726948 3.68091 5.14532 
22.7847 -0.726948 3.68091 5.14324 
22.7897 -0.726948 3.68091 5.14184 
22.7947 -0.726948 3.68091 5.13976 
22.7997 -0.726948 3.68091 5.13836 
22.8047 -0.726948 3.68091 5.13631 
22.8097 -0.726948 3.68091 5.13494 
22.8147 -0.726948 3.68091 5.1329 
22.8197 -0.726948 3.68091 5.13154 
22.8247 -0.726948 3.68091 5.12953 
22.8297 -0.726948 3.68091 5.12818 
22.8347 -0.726948 3.68091 5.12618 
22.8397 -0.726948 3.68091 5.12485 
22.8447 -0.726948 3.68091 5.12288 
22.8497 -0.726948 3.68091 5.12156 
22.8547 -0.726948 3.68091 5.11962 
22.8597 -0.726948 3.68091 5.11832 
22.8648 -0.726948 3.68091 5.11638 
22.8697 -0.726948 3.68091 5.11509 
22.8748 -0.726948 3.68091 5.1132 
22.8797 -0.726948 3.68091 5.11191 
22.8847 -0.726948 3.68091 5.11003 
22.8897 -0.726948 3.68091 5.1088 
22.8947 -0.726948 3.68091 5.10695 
22.8997 -0.726948 3.68091 5.1057 
22.9047 -0.726948 3.68091 5.10388 
22.9097 -0.726948 3.68091 5.10266 
22.9148 -0.726948 3.68091 5.10084 
22.9197 -0.726948 3.68091 5.09964 
22.9247 -0.726948 3.68091 5.09785 
22.9297 -0.726948 3.68091 5.09666 
22.9348 -0.726948 3.68091 5.0949 
22.9397 -0.726948 3.68091 5.09371 
22.9448 -0.726948 3.68091 5.09199 
22.9497 -0.726948 3.68091 5.09084 
22.9548 -0.726948 3.68091 5.08912 
22.9597 -0.726948 3.68091 5.08797 
22.9647 -0.726948 3.68091 5.08629 
22.9697 -0.726948 3.68091 5.08517 
22.9747 -0.726948 3.68091 5.0835 
22.9797 -0.726948 3.68091 5.08239 
22.9847 -0.726948 3.68091 5.08076 
22.9897 -0.726948 3.68091 5.07967 
22.9948 -0.726948 3.68091 5.07805 
22.9997 -0.726948 3.68091 5.07696 
23.0048 -0.726948 3.68091 5.07539 
23.0097 -0.726948 3.68091 5.07432 
23.0148 -0.726948 3.68091 5.07277 
23.0197 -0.726948 3.68091 5.07173 
23.0248 -0.726948 3.68091 5.0702 
23.0297 -0.726948 3.68091 5.06917 
23.0348 -0.726948 3.68091 5.06766 
23.0397 -0.726948 3.68091 5.06666 
23.0447 -0.726948 3.68091 5.06517 
23.0497 -0.726948 3.68091 5.06418 
23.0548 -0.726948 3.68091 5.06272 
23.0597 -0.726948 3.68091 5.06174 
23.0647 -0.726948 3.68091 5.06032 
23.0697 -0.726948 3.68091 5.05936 
23.0748 -0.726948 3.68091 5.05796 
23.0797 -0.726948 3.68091 5.05703 
23.0848 -0.726948 3.68091 5.05565 
23.0897 -0.726948 3.68091 5.05472 
23.0948 -0.726948 3.68091 5.05338 
23.0997 -0.726948 3.68091 5.05247 
23.1047 -0.726948 3.68091 5.05115 
